action_id,action_date,mechanism_type,target_identifier,target_type,target_category,target_entity_id,beneficiary_entity_id,status,reversal_action_id,amount_affected_usd,incident_id,request_id,trigger_id,policy_id,implementation_id,disclosure_date,discovery_source,confidence,notes_path,issuer
CU-ACT-3492,2026-07-01,BLACKLIST,0x70d6292f5b971c82fb6587a3cd740f64e98009c3,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3492,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3493,2026-07-13,BLACKLIST,0x1d19b52b54e7ef5ea1a4b40b616165e798eac9f8,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0065,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3493,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3494,2026-07-13,BLACKLIST,0x2c7dcd774b33e10367f7d6385479e04f97d179dc,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0065,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3494,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3495,2026-07-13,BLACKLIST,0xcfbb0c9a2a99777b46211b380869f82cf20a635e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0064,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3495,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3496,2026-07-13,BLACKLIST,0x2711d73d559f62f4f855ee21f38378f528e07985,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0064,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3496,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3497,2026-07-13,BLACKLIST,0xbe7d33a802487f0b51e0191dc0c3772fa11a8f70,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0065,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3497,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3498,2026-07-13,BLACKLIST,0x0e0d1899d3a6a9362bc215f1c5a9acaccb0de882,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0065,,ACTIVE,,,,,CU-TRG-0058,,CU-IMP-3498,2026-07-13,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3499,2026-07-14,BLACKLIST,0x08151bd98c00015de698408de9405aa62115b5ee,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0063,,CU-IMP-3499,2026-07-14,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3500,2026-07-14,BLACKLIST,0x3ba6174651e3a0c3c6a7d42a75e6e00b039304d1,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0063,,CU-IMP-3500,2026-07-14,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3501,2026-07-14,BLACKLIST,0x5f077e9b16f30b9ecfaf5dc09294dcc98b8d395a,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0063,,CU-IMP-3501,2026-07-14,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3502,2026-07-14,BLACKLIST,0xe995da05f4e51871d5d2ef8496536a052138bc6a,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0063,,CU-IMP-3502,2026-07-14,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3503,2026-07-23,BLACKLIST,0x07f57fafbd3055737c778184cdb7b30c65fb7a6e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3503,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3504,2026-07-23,BLACKLIST,0x4b6d60a69a1386992e18f89241d183429ebc3a56,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3504,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3505,2026-07-23,BLACKLIST,0x506d8d7c56a06723a52fde594638eeda23461d15,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3505,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3506,2026-07-23,BLACKLIST,0x76c7c4ff99ab9791d4e358e33a3f51c2c5d3ac8e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3506,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3507,2026-07-23,BLACKLIST,0x99929eed7638ac0f031a5d925409741f86f98be6,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3507,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3508,2026-07-23,BLACKLIST,0xd838b11133085016bc31ca78571067b0d77dc290,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3508,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3509,2026-07-23,BLACKLIST,0xb690e524695f909e7dac090ff30b1fcfe557f597,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0070,,ACTIVE,,,,,CU-TRG-0061,,CU-IMP-3509,2026-07-23,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3510,2026-07-29,BLACKLIST,0x0ede564e315f8e1803161a22e8404c624c35b1fb,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0073,,ACTIVE,,,,,CU-TRG-0065,,CU-IMP-3510,2026-03-26,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3511,2026-07-29,BLACKLIST,0xdca63d36e326fdcde1c6403ff3edf5d8ba7699ad,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0073,,ACTIVE,,,,,CU-TRG-0065,,CU-IMP-3511,2026-03-26,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3512,2026-08-07,BLACKLIST,0x6b69e2a7545c166417a80c61a77562052bffa9c5,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0068,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3512,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3513,2026-08-07,BLACKLIST,0x8d79c73daae8630c88de372ba8f57592fa987607,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0067,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3513,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3514,2026-08-07,BLACKLIST,0x967f32c544b6547f366123927d6dc0a3c6dcdfb9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0067,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3514,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3515,2026-08-07,BLACKLIST,0xc02b8bcd6cea7162274b939410d466b755553175,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0066,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3515,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3516,2026-08-07,BLACKLIST,0xbb69e01921b17cd22080968bcc96ba6115da6062,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0066,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3516,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3517,2026-08-07,BLACKLIST,0xe05f529f5284d75624eba386cb716928c3b54a2a,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0068,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3517,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3518,2026-08-07,BLACKLIST,0xeaac716a919f3a032a7e5f4d803c799569c32bd4,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0068,,ACTIVE,,,,,CU-TRG-0059,,CU-IMP-3518,2026-08-07,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3519,2026-04-24,BLACKLIST,0x8be1904f7e8d196ef670835e2893be5f75c1e63e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0062,,CU-IMP-3519,2026-04-24,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3520,2026-04-24,BLACKLIST,0xc29c4df7111a39030a037a3abc8dc68c8d1d8ceb,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0071,,ACTIVE,,,,,CU-TRG-0062,,CU-IMP-3520,2026-04-24,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3521,2026-05-20,BLACKLIST,0x038989cbb1710c72b9920dc4fa529158f463e72c,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0062,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3521,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3522,2026-05-20,BLACKLIST,0x14779cec0b117d5194c750c55ea1f42086631964,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0062,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3522,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3523,2026-05-20,BLACKLIST,0x32da24ca413f3e7b53145d4737e172c3bdf81e3e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0062,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3523,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3524,2026-05-20,BLACKLIST,0x4f428c11dc82388fa5136d636e613ad923eb700b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0062,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3524,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3525,2026-05-20,BLACKLIST,0xac4cc4b68ea24bbfaac8fd127b67ed445accce22,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0063,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3525,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3526,2026-05-20,BLACKLIST,0xf2235d55b2950a0b1317469d72d07ae65b2e27cb,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0062,,ACTIVE,,,,,CU-TRG-0057,,CU-IMP-3526,2026-05-20,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3527,2026-05-26,BLACKLIST,0x61427bf615ef615cae4314ca4fe16d5142217443,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0072,,ACTIVE,,,,,CU-TRG-0064,,CU-IMP-3527,2026-05-26,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3528,2026-05-26,BLACKLIST,0xd6ff9ba2aa8a3afd1e3d4a133449b9142ce52df5,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0072,,ACTIVE,,,,,CU-TRG-0064,,CU-IMP-3528,2026-05-26,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3529,2026-05-26,BLACKLIST,0x1ac8d4e4d1418a66f5891de2519693c797a2683b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0072,,ACTIVE,,,,,CU-TRG-0064,,CU-IMP-3529,2026-05-26,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3530,2026-06-22,BLACKLIST,0x110cb5c5089fc35ba0deb718a291dd64f6d1bec8,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0069,,ACTIVE,,,,,CU-TRG-0060,,CU-IMP-3530,2026-06-22,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3531,2026-06-22,BLACKLIST,0x2408302c960af24d6df5dee325b59ac59b2e55ce,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0069,,ACTIVE,,,,,CU-TRG-0060,,CU-IMP-3531,2026-06-22,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3532,2026-07-01,BLACKLIST,0xce9f3bc87000393f625088ed40280a74682396cf,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3532,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3533,2026-07-01,BLACKLIST,0x1508e3c339f9e916595bfa6ea169aee265acf90c,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3533,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3534,2026-07-01,BLACKLIST,0xc44b0630645bdf681c775df334cbd7530da813fa,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3534,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3535,2026-07-01,BLACKLIST,0x0eaea039d805c9600de19d5a9aa6daf4d51979ed,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3535,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3536,2026-07-01,BLACKLIST,0xda916a1c12989829fb02a0241a7e70b5a1a4e905,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3536,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3537,2026-07-01,BLACKLIST,0x1f6aa4cd73fe9faf58727800b075d43caa106d46,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3537,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3538,2026-07-01,BLACKLIST,0x9b571ef4731f0c8539a629cc4c44fa4fd280c10d,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3538,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3539,2026-07-01,BLACKLIST,0xd67bb799b7d2dded7dd85802c5a6affec1108b94,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3539,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3540,2026-07-01,BLACKLIST,0xb654159bc14f208000ec9e0ad287b321c7a3bf5c,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3540,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3541,2026-07-01,BLACKLIST,0xe2b0c8cd5516cf733013712408add325081225ca,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3541,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3542,2026-07-01,BLACKLIST,0xe6e1d9098b08fff5f8b3e27a02d4dca8ffcdf0a9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3542,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3543,2026-07-01,BLACKLIST,0xb4a69b8228c1621eb22d9c6f1ef33926616f8218,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3543,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3544,2026-07-01,BLACKLIST,0xc73da1e718a4fbd1ce023d412ab34433922fba58,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3544,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3545,2026-07-01,BLACKLIST,0xcd211408b46bdbf03abb2eac205a01ceb1d86288,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3545,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3546,2026-07-01,BLACKLIST,0x18db649c1400f3dfbbf71b8b99419edcb12a0947,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3546,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3547,2026-07-01,BLACKLIST,0x545fd777d462df0acc99a188f2532a962e00df74,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3547,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3548,2026-07-01,BLACKLIST,0xd1d1443c710b2f295f72ef3bc8be04a28be3e0db,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3548,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3549,2026-07-01,BLACKLIST,0x6ee2a4ab3befdcfcd8c0844e853491f08971d899,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3549,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3550,2026-07-01,BLACKLIST,0x203b0053ccb42ca09357dde941d251d888ec1044,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3550,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3551,2026-07-01,BLACKLIST,0x1e6983848eca149f9fc68b0a1616a1c4f62945aa,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3551,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3552,2026-07-01,BLACKLIST,0x9789e42918dec6442a155fd2ba064d05d6db0ed2,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3552,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3553,2026-07-01,BLACKLIST,0xb2880d55b128cfa10cc32411e2311f59500e130b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3553,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3554,2026-07-01,BLACKLIST,0xe9d48628d685e121f48181616c71f88ec4020bf9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3554,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3555,2026-07-01,BLACKLIST,0x2fbe2388dca7d240ebc72617fb2dd5890fea4dd2,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3555,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3556,2026-07-01,BLACKLIST,0x84be9d8d09cb26f31bb37771ecb06ebdd91101f9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3556,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3557,2026-07-01,BLACKLIST,0xef7c470bbcdd524c299304627180d6074ccbfdfd,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3557,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3558,2026-07-01,BLACKLIST,0xd68022dc9dde9c9e1a613a1fb04a1de5758b563e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3558,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3559,2026-07-01,BLACKLIST,0x35ecfdb165bbc06d2cc19af466465c7ac9c3f7eb,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3559,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3560,2026-07-01,BLACKLIST,0x2bbf8e01ef1349da89eb6d423a217582430e6dbc,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3560,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3561,2026-07-01,BLACKLIST,0xe5b46834ab6831f5d27c72237da310fef4552911,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3561,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3562,2026-07-01,BLACKLIST,0x2277d63319a5d529c0ffecf1d4d93343713d9802,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3562,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3563,2026-07-01,BLACKLIST,0xdd6184d750a5610e1094cc5b02a8ec1c7dc14be2,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3563,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3564,2026-07-01,BLACKLIST,0x30c7c36cb08138b620bc21611e18264c6a222583,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3564,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3565,2026-07-01,BLACKLIST,0xb0fc46592a0795a23df08b2b25e953a5461805fb,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3565,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3566,2026-07-01,BLACKLIST,0x97248ad2ee8453b901c646bddc256e4dca165452,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3566,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3567,2026-07-01,BLACKLIST,0x160ad9cb8202fe697e5b0991b65032787ce23dff,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3567,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3568,2026-07-01,BLACKLIST,0x45e8fcd87cefd8f53a1775c9781f50e8ca7e8b62,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3568,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3569,2026-07-01,BLACKLIST,0x8c5a5d9b5bd20cea93295e0f12909d6ebf2f1989,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3569,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3570,2026-07-01,BLACKLIST,0xd82ffef8cb4f0f6a56fc2dd275879985307d1d3a,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3570,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3571,2026-07-01,BLACKLIST,0xc4b13cf26d06bd15db5b8efe9553710b9aae8acd,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3571,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3572,2026-07-01,BLACKLIST,0x00e0c79525c9f846ee27f8ecf3dcfebb3a335dc7,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3572,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3573,2026-07-01,BLACKLIST,0x2606d9411d6a4cab5b9e0bbd3cdef05f3f35854e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3573,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3574,2026-07-01,BLACKLIST,0x464da77310220c0c1596f8339129907b16cd896f,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3574,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3575,2026-07-01,BLACKLIST,0x0a9f2460bd9357ebc0e24654b83d43d701560500,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3575,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3576,2026-07-01,BLACKLIST,0x8960c337bb1bc8618e8c022277ca0d34d26ce06c,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3576,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3577,2026-07-01,BLACKLIST,0xf72202e113a400891e8f91e1fec0c1cc9065d735,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3577,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3578,2026-07-01,BLACKLIST,0xad5c8f4ba4bb0b94feb63e97bb821f808d44507b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3578,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3579,2026-07-01,BLACKLIST,0x7db839f22e388b5c427ef1ae4f1fe558012904bf,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3579,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3580,2026-07-01,BLACKLIST,0x0ede87dc2bf535ebc2682340dfc33cc50363bc2b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3580,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-3581,2026-07-01,BLACKLIST,0xe646c85afde30e55d7196612efd37e5b058e9717,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0061,,ACTIVE,,,CU-INC-0006,,CU-TRG-0056,,CU-IMP-3581,2026-07-01,ONCHAIN_SCAN,HIGH,,Circle
