action_id,source_id,relation,issuer
CU-ACT-2029,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2030,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2031,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2032,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2033,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2034,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2035,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2036,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2037,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2038,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2039,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2040,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2041,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2042,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2043,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2044,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2045,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2046,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2047,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2048,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2049,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2050,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2051,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2052,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2053,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2054,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2422,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2423,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2424,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2425,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2426,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2427,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2428,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2429,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2430,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2431,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2432,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2433,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2434,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2435,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2436,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2437,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2438,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2439,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2440,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2441,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2442,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2443,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2444,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2445,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2446,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2447,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2448,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2449,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2450,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2451,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2452,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2453,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2454,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2455,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2456,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2457,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2458,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2459,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2460,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2461,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2462,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2463,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2464,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2465,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2466,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2467,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2468,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2469,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2470,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2471,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2472,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2473,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2474,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2833,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2834,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2835,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2836,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2837,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2838,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2839,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2840,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2841,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2842,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2843,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2844,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2845,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2846,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2847,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2848,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2849,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2850,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2851,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2852,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2853,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2854,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2855,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2856,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2857,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2858,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2859,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2860,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2861,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2862,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2863,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2864,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2865,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2866,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2867,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2868,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2869,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2870,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2871,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2872,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2873,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2874,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2875,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2876,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2877,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2878,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2879,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2880,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2881,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2882,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2883,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2884,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2885,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0091,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0092,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0093,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0094,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0095,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0096,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0097,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0098,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0099,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0100,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0101,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0102,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0103,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0104,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0105,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0106,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0107,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0108,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0109,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0110,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0111,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0112,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0113,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0114,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0115,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0116,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0117,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0118,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0119,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0120,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0121,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0122,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0123,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0124,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0125,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0126,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0127,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0128,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0129,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0130,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0131,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0132,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0133,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0134,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0135,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0136,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0137,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0138,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0139,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0140,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0142,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0143,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0144,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1749,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1750,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1751,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1752,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1753,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1754,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1755,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1756,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1757,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1758,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1759,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1760,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1761,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1762,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1763,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1764,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1765,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1766,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1767,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1768,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1769,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1770,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1771,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1772,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1773,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1774,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1775,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1776,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1777,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1778,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1779,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1780,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1781,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1782,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1783,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1784,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1785,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1786,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1787,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1788,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1789,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1790,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1791,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1792,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1793,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1794,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1795,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1796,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1797,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1798,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1799,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1800,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1801,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0409,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0816,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0817,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0818,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0819,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0820,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0821,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0822,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0823,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0824,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0825,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0826,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0827,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0828,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0829,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0830,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0831,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0832,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0833,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0834,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0835,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0836,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0837,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0838,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0839,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0840,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0841,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0842,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0843,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0844,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0845,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0846,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0847,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0848,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0849,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0850,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0851,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0852,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0856,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0857,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0858,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0859,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0860,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0861,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0862,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0863,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0864,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0865,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0866,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0867,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0868,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0869,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0870,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0871,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0872,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0873,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0874,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0875,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0876,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0877,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0878,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0879,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0880,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0881,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0882,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0883,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0884,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0885,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0886,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0887,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0888,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0889,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0890,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0891,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0892,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0893,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0894,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0895,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0896,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0897,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0898,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0899,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0900,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0901,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0902,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0903,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0904,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0905,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0906,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0907,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0908,CU-SRC-0028,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1262,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1263,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1264,CU-SRC-0023,EVIDENCE_OF_TRIGGER,Circle
