implementation_id,implementation_type,tx_hash,block_number,block_timestamp,chain,contract_address,method_called,caller_address,caller_role,gas_used,description,issuer
CU-IMP-3174,ONCHAIN_TX,0x68d12cce55e58894d69398a5785e96331ee96ba139a5d703b952f282216f60e0,45133056,2026-04-24 18:30:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3175,ONCHAIN_TX,0x9e42fab7d662f913be9c3bd418807d2decc77c267e598690438972143d303118,45133157,2026-04-24 18:34:21.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3176,ONCHAIN_TX,0x694f177d8eb7dd7e0ac682556bd416c329e3175cde58017f75503027445f2a06,45995642,2026-05-14 17:43:51.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3177,ONCHAIN_TX,0x965c40835abb8d01e07aeb9cd44bcf3c43f7a1a986be1d6af5181016f0578ac6,46250543,2026-05-20 15:20:33.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3178,ONCHAIN_TX,0xaa557b989d362acca775aa18a9e554d5094050962bcdb5a9bc20912721bdf92e,46250605,2026-05-20 15:22:37.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3179,ONCHAIN_TX,0xdc4c430f3abd1121963f49910ea39ecc07ac954459be8d167d9b24ed60672df8,46250691,2026-05-20 15:25:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3180,ONCHAIN_TX,0x7445d610b66d63443820bcb23e0c3aafe25203a560265b6801ab3e364302895f,46250733,2026-05-20 15:26:53.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3181,ONCHAIN_TX,0x7df5507ec2d7594ec1fc0de74b0729d1ee66639cde6250f9a44efd0fe0c05ac7,46250848,2026-05-20 15:30:43.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3182,ONCHAIN_TX,0xec0b3675cb6a1373d21598c6cb210bf41fc4304eb68df1c1ef93dc0a906a8261,46250871,2026-05-20 15:31:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3183,ONCHAIN_TX,0xabfe245aad26e9e022b2a4d1f49a6a59d640bb6dc2107d39928737238e890a17,46509581,2026-05-26 15:15:09.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3184,ONCHAIN_TX,0x0ccc49e73f168008f17044071c664503287025b1e96e8efd1457c4b5c30ae907,46509659,2026-05-26 15:17:45.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3185,ONCHAIN_TX,0x83926041a40e650ea5f9276453ab39f8202add01ead955396c302f938e39c78f,46509701,2026-05-26 15:19:09.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3186,ONCHAIN_TX,0xc06f4347f5d31f90ada52c9ddfc06446114cdf810da7ad6a9ed6f5631e1631fd,47681153,2026-06-22 18:07:33.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3187,ONCHAIN_TX,0xaeade30f196dac5be3503a2a20b1008d1014b9999b1b95138b4fb6774eccb5c0,47681214,2026-06-22 18:09:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3188,ONCHAIN_TX,0x7e5bc0b487809156d301f5abac9739a249cf2ca9d94687843112439fa413c637,48064737,2026-07-01 15:13:41.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3189,ONCHAIN_TX,0x025a269dd815d4a768f5ee301ff78b971f44990edae2ad2a6b67001848bea22b,48064801,2026-07-01 15:15:49.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3190,ONCHAIN_TX,0x2fe9af510c1deca4df645c8021d07ab3c7817d1f1a200cfc4220aa1881a25e2d,48064929,2026-07-01 15:20:05.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3191,ONCHAIN_TX,0xd668e631ed861b0e16cd1fe8f18bde0cb4a4a6acecf808c7fdc905f9316b5cd3,48064977,2026-07-01 15:21:41.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3192,ONCHAIN_TX,0x8fdbd63a3c4822a123b3c290311daba36ad2880903fb15c5f9b5ba32287603ad,48065064,2026-07-01 15:24:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3193,ONCHAIN_TX,0x11faf5b3fbefc09e22137bc74d932f15c7f7c605713510fd7929e20870a1f53f,48065106,2026-07-01 15:25:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3194,ONCHAIN_TX,0x71facc8b3b0541f5d148dfb368ebe416e2528a372b3281bbb7584b9b5c0e4ab4,48065271,2026-07-01 15:31:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3195,ONCHAIN_TX,0x42a8423d0adf5f1aa637009296f26411de09cdc4bfb21786028ff553fe7a4a46,48065341,2026-07-01 15:33:49.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3196,ONCHAIN_TX,0xa98795ede850e47da04808eb376a0fcdd33d2dd62225a9bd6a39d222f1dbbf8e,48065346,2026-07-01 15:33:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3197,ONCHAIN_TX,0x9cdf8cc4f237ea8c23a5c50ac26aa863631275b548e3811bac5e6c640684c1ab,48065372,2026-07-01 15:34:51.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3198,ONCHAIN_TX,0x8d8bbe054e757487f3d2e51cb950bb0be4155a3d5e6521f459e87c2397d14a23,48065441,2026-07-01 15:37:09.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3199,ONCHAIN_TX,0xdd8efcdd431dde50888aaed39b4255709bea971e79f9925ffb4dd43d32175bb3,48065552,2026-07-01 15:40:51.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3200,ONCHAIN_TX,0x6e04eaf1d2213273d62f47887d309842224c360b6c9ee8cc70018837f7605ebf,48065570,2026-07-01 15:41:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3201,ONCHAIN_TX,0x4505f00eea71a2934d5d224426122d590889a5c100d1d6ffb66a3d8b30ebdf58,48065696,2026-07-01 15:45:39.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3202,ONCHAIN_TX,0x8c55796806b683b5ad68bd8a6d317d6747b869481276e621188080aa9143484f,48065698,2026-07-01 15:45:43.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3203,ONCHAIN_TX,0xed1b9f2461a9051a9bd8835b59d754e6fc10ab0b0dfb18e613dc34966a88c4a9,48065724,2026-07-01 15:46:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3204,ONCHAIN_TX,0xdd4ad7743b2201d7ffa41ca689b80ac17d0da1d09e38ead2664fd2cdce402720,48065745,2026-07-01 15:47:17.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3205,ONCHAIN_TX,0xd3173f38198a57d6f26ee775f82c21d3a321f701e4d16a91179c4620dec8cc51,48065751,2026-07-01 15:47:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3206,ONCHAIN_TX,0x5dc9bcfb7283d853eac44a3cf41d5402a62c4bafd1038ab45ea797028286ffcb,48065787,2026-07-01 15:48:41.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3207,ONCHAIN_TX,0x6e2bbbec4696ccdebd326aac61d290bd8215f0d828d0c373ff7d7b0dfda152a7,48065814,2026-07-01 15:49:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3208,ONCHAIN_TX,0x4e02d6203e3a2abd5cd8a63aa128bd05e4a04d6d5bbfc255a9dbfa904b779c5b,48065859,2026-07-01 15:51:05.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3209,ONCHAIN_TX,0x01cf99f9460763ee9703d315eb961059ae7956f516ec28e408b981c040e9c466,48065935,2026-07-01 15:53:37.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3210,ONCHAIN_TX,0x5969bb4784542f44f681d8e427de4c3b22670dc1b25f35667a26ce0a717bf132,48065956,2026-07-01 15:54:19.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3211,ONCHAIN_TX,0x894fa618741afed8c2d3d4757a8e7858438a4dcb12dcafe3af756e6c188721cd,48066159,2026-07-01 16:01:05.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3212,ONCHAIN_TX,0xf6430b82a69c9880b632407e559242f5ebf4972610cbdc5893de2c44b72cb94c,48066260,2026-07-01 16:04:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3213,ONCHAIN_TX,0x8c8c888c4dc97de1e698184a1a23f35742c38ad0482ded2919ccb1ac2ee27a91,48066320,2026-07-01 16:06:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3214,ONCHAIN_TX,0xf4e8dc88420c0ef7f0a121cbb4369947929c03f79cfab602e1e641b82052b4de,48066422,2026-07-01 16:09:51.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3215,ONCHAIN_TX,0x2dfc03d997f93e8166462ab7e7cd6bb0a92607d62ada20c114a9282d1988513e,48066427,2026-07-01 16:10:01.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3216,ONCHAIN_TX,0xe80b31681a6bc35e9c17b628c98b3cb551b2b03c38ecf75e3e1774931f280790,48066453,2026-07-01 16:10:53.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3217,ONCHAIN_TX,0xe7e9dc7b2d7446a0449e2a14a4d30e73df6ee9c95d9d408bdb65780b5702dbe6,48066490,2026-07-01 16:12:07.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3218,ONCHAIN_TX,0x9e8329ee67364f39cb012964688fe875fe6429cc355041c5a3e07512816392da,48066500,2026-07-01 16:12:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3219,ONCHAIN_TX,0x5956cd887455051b4280216329c88d0295836f2dc3bfc9a2e6fb631a0eaef65c,48066527,2026-07-01 16:13:21.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3220,ONCHAIN_TX,0xbdc933e7c8a363548280c97e3e5459328fa19ae9f38c8a1d3ccd9ea2385b7d9a,48066577,2026-07-01 16:15:01.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3221,ONCHAIN_TX,0x7f3d07ef3231599043d69dde49907bd5b8a6a7ae536526b2240be2bab7a9f5f3,48066629,2026-07-01 16:16:45.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3222,ONCHAIN_TX,0x918e1ae55afbfdb4cab4f3dcc63317c86769d1344546fbb147a5929c5aa33387,48066700,2026-07-01 16:19:07.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3223,ONCHAIN_TX,0x31edfbe90c8075ce91fc544706cbe3412ff40c1597c96ca2c8f2e9f5a8625458,48066708,2026-07-01 16:19:23.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3224,ONCHAIN_TX,0x83fbe7980ff003f9b11e600525d05b6825e4935c33e085eb8a68d65b6fb35697,48066762,2026-07-01 16:21:11.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3225,ONCHAIN_TX,0xf5a90e449aafb9110eab138bb81ff7e350068114fa29d9e40a26f161911576ab,48066842,2026-07-01 16:23:51.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3226,ONCHAIN_TX,0xae970764b5f70f7fc5e29e1b41eb4bb7e9550e0f64d0269c6bb2df986f9190c3,48066855,2026-07-01 16:24:17.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3227,ONCHAIN_TX,0x91398aa0f8c71e53e0ee282cac3ee1589f58a08981c9199a6d23685a1d88c411,48066897,2026-07-01 16:25:41.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3228,ONCHAIN_TX,0xb7c25a889a2ef381291ccfc1ddde4be409911b71edf14d0ac8c0a56d1e1cc11b,48066934,2026-07-01 16:26:55.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3229,ONCHAIN_TX,0xcdc796fc88c0cfec693c25ba628dd6a83e273ca6d6edb121c588277c42cc546c,48067004,2026-07-01 16:29:15.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3230,ONCHAIN_TX,0x0dbb6e3bd8672c1c22ab6062e212ce4fb1d1bc7bae4efa87df680f36426683a7,48067051,2026-07-01 16:30:49.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3231,ONCHAIN_TX,0xd6ce0f262620d5ab9ebae300e69a178c80a4d0a53b156819663ca9be440ae285,48067164,2026-07-01 16:34:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3232,ONCHAIN_TX,0x5c9349b6ecadfa2853360da5362e14d23adca25ca4148531d45e17e403b250d6,48067210,2026-07-01 16:36:07.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3233,ONCHAIN_TX,0xeaf6670cdc4b2820257a3ec830ca3fa0a78c63cab118df75e81243f0432b1716,48067267,2026-07-01 16:38:01.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3234,ONCHAIN_TX,0xc4d4b207e9e4be1db74199c3db8a724236cc0aaa265c8cfc1a5f014481584602,48067291,2026-07-01 16:38:49.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3235,ONCHAIN_TX,0x628ba150b7bb339cb50eaff4e346a23139bd50810866eb68cdeb6f00400b56f7,48067336,2026-07-01 16:40:19.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3236,ONCHAIN_TX,0x1f2f9cb901b7a20f59f832894e9bd124759286483b817d77c62d4c87bcca7a7e,48067416,2026-07-01 16:42:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3237,ONCHAIN_TX,0x786d7019703f4d0cd0fc199f6be1110feae7aace134868ec10f62b27ce6c144a,48067446,2026-07-01 16:43:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3238,ONCHAIN_TX,0xe4189e9eeae0c11e2805c2de5fa4ff40ddb8137523ec1fd935f7a8c25f769965,48067549,2026-07-01 16:47:25.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3239,ONCHAIN_TX,0x2a5191fec5bc344c2c87bf8bd005ff3fe77eeb9427d3ecb9eaf25c995e490a3f,48067599,2026-07-01 16:49:05.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3240,ONCHAIN_TX,0x7408c98917c55ca83f92847e723f1b1bf9d24747564e17dfe55c224cc0081b8f,48067791,2026-07-01 16:55:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3241,ONCHAIN_TX,0x240586d821e8bd36152ed45cc2224d0fe2b915b9412d035167e40fd50c255cc6,48067793,2026-07-01 16:55:33.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3242,ONCHAIN_TX,0x3f9a98fe1e98e8197c8510991afa098fa3231724e228b094be805fdcb166689f,48067825,2026-07-01 16:56:37.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3243,ONCHAIN_TX,0xde233481be58efca5a4f0065f17eb83109999466eafeda3e7861cc4e56adfb6a,48067861,2026-07-01 16:57:49.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3244,ONCHAIN_TX,0x65786a4dc99ab7b0be73e006d2a36f23abf364df128006d12d0173710945f418,48068001,2026-07-01 17:02:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3245,ONCHAIN_TX,0x99d3c82b8fd990251c4202cfdb31de1070d55d5eee09c1f305c374e1af191542,48068083,2026-07-01 17:05:13.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3246,ONCHAIN_TX,0x484db031bbcfb5bccd0eb6d9b24b6a1b716293ea37b79e556eea37cc3758f5e5,48068206,2026-07-01 17:09:19.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3247,ONCHAIN_TX,0x7ec47fde764ac34b9d79617b7f2b90546cb6a6aa51e567345453c926ea69eee5,48068238,2026-07-01 17:10:23.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3248,ONCHAIN_TX,0x0a8f71eff4019de4d474802bb2f1577ebd53cd7b2af597b1ec72b1ee635b9d8a,48068255,2026-07-01 17:10:57.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3249,ONCHAIN_TX,0xe0b7706044754c0ca16e56f7dcf375412dc87dd83b9f137fdaefe3963eb19528,48068287,2026-07-01 17:12:01.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3250,ONCHAIN_TX,0x46db40893a2fccd60233cf94eea43b91dc1439fb201fb458a5b08d8100ecba88,48068416,2026-07-01 17:16:19.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3251,ONCHAIN_TX,0xbc0335e66fe86bf0a4d824f13a4c180e68f7237d63bc399939bffe80b2ebc511,48068518,2026-07-01 17:19:43.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3252,ONCHAIN_TX,0x496ccee1bd5465ad36b0d2951807174242d663cf25ad74f145cec58af40e74e5,48068540,2026-07-01 17:20:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3253,ONCHAIN_TX,0x50a7bbe8141106108a5a009b61e9badb6b9cc5d5094541584e23d1e604d9d0a6,48068578,2026-07-01 17:21:43.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3254,ONCHAIN_TX,0x8ed64bfeabce93e6d0345c324bdc075afd8d02ff5b82de8d7c9c77f7b72ca998,48068631,2026-07-01 17:23:29.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3255,ONCHAIN_TX,0xf8df024165c63ab35799757077931695bcd3190cc11abfaaa4e316cb0dfa6ecf,48068748,2026-07-01 17:27:23.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3256,ONCHAIN_TX,0xd18808d060d6b4253343f0e76f02dcf4818bcca60be0487adffb938afdfb7b0d,48068766,2026-07-01 17:27:59.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3257,ONCHAIN_TX,0x4dc3d03180e4ffb2ceff55a450f8a9c8671df1fa706e28c005b8c465c9940a31,48068819,2026-07-01 17:29:45.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3258,ONCHAIN_TX,0xd5ef578efcc7fc82a14ea44d4d611599844d1781554efc3aa11ee8cbce26f6f0,48068915,2026-07-01 17:32:57.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3259,ONCHAIN_TX,0x85943e76d08a8592155b653652981a54f8f2acfd3fe5198de8c18755e2d150f8,48068969,2026-07-01 17:34:45.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3260,ONCHAIN_TX,0x5796baf5974580a7d0dcb29eeb2eda0428f09045cbfb9ed725662373822101db,48068975,2026-07-01 17:34:57.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3261,ONCHAIN_TX,0xb185f8c8405a73a862c9925a53d42c058a2256e418a76f7959db530b8b2d8420,48069114,2026-07-01 17:39:35.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3262,ONCHAIN_TX,0xf714f949b21f1c4dfcd0d6179d6b756ab55fdcee47f8e2579a629b92dcb06bf4,48069146,2026-07-01 17:40:39.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3263,ONCHAIN_TX,0x09d449f040c362f6d10a931141d780dc0afc022ef47d9801e4f4ae6f231ba491,48069160,2026-07-01 17:41:07.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3264,ONCHAIN_TX,0xff574f2a7787deb56e03fe347b81c991ea335c3288729ce39d8c990913a3fadb,48069223,2026-07-01 17:43:13.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3265,ONCHAIN_TX,0xd80500c1977286e1c6da9651f41ae9cc0e152544b8443746e088ea687839dd47,48069320,2026-07-01 17:46:27.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3266,ONCHAIN_TX,0x15681f8e2c515f3f37dc05e081948fefa513d2fde13efe5fde383755f67dc7d5,48069429,2026-07-01 17:50:05.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3267,ONCHAIN_TX,0x98fd3cd7ac1969175f44883fb698d76391ce87706c6a1ca9316201b2aa6331db,48069495,2026-07-01 17:52:17.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3268,ONCHAIN_TX,0x45a9307bbf936d1189f11c0ac27a0106ea3e15a697f05cf98fa5225db99eb811,48069526,2026-07-01 17:53:19.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3269,ONCHAIN_TX,0x270c2a43525dc73c357aab3c5d107fa865efa83dfdd8efda2f9c3e81a9073454,48069581,2026-07-01 17:55:09.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-3270,ONCHAIN_TX,0x0bc7f7e0b143475950c9f782ad374b43c6390edb43322669f9ae98714b17601b,48069597,2026-07-01 17:55:41.000 UTC,base,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,blacklist(address),,BLACKLISTER,,,Circle
